,Stop Name,Latitude,Longitude
832,Bosworth St&Milton St SW-NS/PS,37.733318,-122.42952
833,Bosworth St&Marsily St SW-NS/PS,37.733469,-122.42793999999999
834,Crescent Ave&College Ave SE-FS/BZ,37.735253,-122.42405600000001
835,Crescent Ave&Agnon Ave SE-FS/PS,37.735074,-122.42182199999999
836,5th St&Stevenson W-NS/CS,37.783502,-122.407625
837,5th St&Harrison St S-FS/BZ,37.778940000000006,-122.40182800000001
838,5th St&Brannan St S-FS/BZ,37.77645,-122.398723
839,Howard St&Spear St N-NS/SB,37.791401,-122.39253400000001
840,Chestnut St&Van Ness Ave NW-FS/SB,37.802333000000004,-122.424871
841,Beach St&Scott St SE-MB/BZ,37.803779999999996,-122.44258
842,Pine St&Front St NE-NS/SB,37.792484,-122.398518
843,Pine St&Battery St NW-FS/BZ,37.792288,-122.40008799999998
844,Beach St&Divisadero St SW-NS/SB,37.803629,-122.443674
845,Beach St&Divisadero St SE-MB/BZ,37.803647,-122.443422
846,Columbus Ave&Jackson St OB SW-FS/BZ,37.79626,-122.40442
847,Howard St&Spear St E-FS/SB,37.791339,-122.392408
848,Scott St&North Point St NW-NS/SB,37.80308,-122.44183000000001
849,North Point St&Divisadero St NE-NS/SB,37.80285,-122.44328999999999
850,Divisadero St&Bay St NW-NS/PS,37.801907,-122.44331899999999
851,Howard St&Main St E-MB/BZ,37.790394,-122.39354399999999
852,Eddy St&Van Ness Ave NE-NS/BZ,37.782988,-122.42061299999999
853,Eddy St&Larkin St NW-FS/BZ,37.783353000000005,-122.41769
854,Eddy St&Polk St NE-NS/SB,37.783184000000006,-122.41904199999999
855,Eddy St&Gough St NW-FS/BZ,37.782515999999994,-122.42426999999999
856,Eddy St&Laguna St NE-NS/BZ,37.782133,-122.427296
857,Eddy St&Buchanan St NE-NS/BZ,37.781919,-122.428946
858,Eddy St&Fillmore St NE-NS/BZ,37.7815,-122.432236
859,Eddy St&Pierce St NE-NS/BZ,37.781081,-122.435515
860,Eddy St&Scott St NE-NS/PS,37.780876,-122.437165
861,Turk St&Broderick St NE-NS/BZ,37.779511,-122.44029499999999
862,Turk St&Baker St NW-FS/PS,37.779288,-122.442174
863,Turk St&Lyon St NE-NS/SB,37.779109999999996,-122.443596
864,Turk St&Central Ave NE-NS/SB,37.778914,-122.445246
865,19th Ave&Ulloa St NE-FS/BZ,37.74149,-122.47543
866,19th Ave&Taraval St NE-FS/BZ,37.74331,-122.47554
867,19th Ave&Santiago St NE-FS/BZ,37.74524,-122.47567
868,19th Ave&Rivera St SE-NS/BZ,37.74667,-122.47577
869,19th Ave&Quintara St SE-NS/BZ,37.74853,-122.4759
870,19th Ave&Pacheco St SE-NS/BZ,37.7504,-122.47603000000001
871,19th Ave&Ortega St NE-FS/BZ,37.752720000000004,-122.47618999999999
872,19th Ave&Noriega St SE-NS/BZ,37.75412,-122.47628999999999
873,19th Ave&Moraga St SE-NS/BZ,37.755990000000004,-122.47641999999999
874,19th Ave&Lawton St SE-NS/BZ,37.75786,-122.47653999999999
875,19th Ave&Kirkham St NE-FS/BZ,37.76015,-122.47671000000001
876,19th Ave&Judah St SE-NS/BZ,37.7616,-122.476932
877,19th Ave&Irving St SE-NS/BZ,37.76343,-122.47703999999999
878,Park Presidio Blvd&Fulton St NE-FS,37.773219,-122.471653
879,Park Presidio Blvd&Balboa St NE-FS,37.776948,-122.471975
880,Park Presidio&Geary Blvd NE-FS/SB,37.780776,-122.47221699999999
881,Park Presidio&California NE-FS/SB,37.784496999999995,-122.472528
882,Richardson Ave&Francisco St NW-NS ,37.800408000000004,-122.447447
883,Lombard St&Divisadero St SW-NS/BZ,37.798882,-122.44273500000001
884,Lombard St&Pierce St SW-NS/BZ,37.799292,-122.439421
885,Lombard St&Laguna St SW-NS/SB,37.80037,-122.43121000000001
886,Lombard St & Gough St SE-NS/BZ,37.800861,-122.42768000000001
887,Persia Ave&Mission St S-FS/BZ,37.722941,-122.43576499999999
888,Persia Ave&Paris St W-NS/SB,37.722379,-122.43456299999998
889,Persia Ave&Madrid St W-NS/SB,37.721612,-122.43295900000001
890,Persia Ave&Naples St W-NS/PS,37.720853000000005,-122.43135600000001
891,Persia Ave&Athens St E-NS,37.720139,-122.429501
892,Persia Ave&Moscow St W-NS,37.719702000000005,-122.42896299999998
893,Persia Ave&Prague St W-NS/PS,37.718934000000004,-122.427348
894,Persia Ave&Brazil Ave S-NS/PS,37.717782,-122.422504
895,Mansell St&John Shelley --1 Dr SW-NS/PS,37.718718,-122.41863300000001
896,Mansell St&John F Shelley Dr--2  SW-NS/PS,37.718039000000005,-122.414258
897,Mansell St&Visitacion Ave E-FS/PS,37.71877,-122.41136000000002
898,Mansell St&Dartmouth St S-NS/PS,37.719376000000004,-122.409058
899,Mansell St&Hamilton St S-NS/PS,37.719892,-122.40708799999999
900,Mansell St&Brussels St S-NS/PS,37.720926,-122.403124
901,San Bruno Ave&Paul Ave SE-NS/PS,37.723647,-122.40186299999999
902,Paul Ave&Wheat St SW-NS/PS,37.723397,-122.40020200000001
903,Paul Ave&Gould St SE-FS/PS,37.722726,-122.39738500000001
904,Paul Ave&Carr St SE-FS/PS,37.722485,-122.39634299999999
905,Fitzgerald Ave&Keith St S-FS/BZ,37.722895,-122.394842
906,Mansell St&San Bruno Ave W-FS/BZ,37.721540999999995,-122.401394
907,Mansell St&Somerset St W-FS/PS,37.720525,-122.40511699999999
908,Sunset Blvd&Noriega St SE-NS/SB,37.753296999999996,-122.495124
909,Bowley Blvd & Lincoln St,37.792221999999995,-122.48118600000001
910,Fitzgerald Ave&Jennings St W-NS/PS,37.722028,-122.39331999999999
911,Fitzgerald Ave&Ingalls St W-NS/PS,37.720966,-122.391453
912,Fitzgerald Ave&Hawes St W-NS/PS,37.719921,-122.389587
913,Gilman Ave&Griffith St W-NS/PS,37.718234,-122.388272
914,Gilman Ave&Giants Dr W-NS/SB,37.717502,-122.38699
915,Ingerson Ave&Griffith St E-MI/SB,37.717012,-122.38921200000001
916,Ingerson Ave&Hawes St E-NS/SB,37.718039000000005,-122.390998
917,Hawes St&Gilman Ave S-NS/SB,37.719198,-122.39001200000001
918,Gilman Ave&Ingalls St E-NS/SB,37.72035,-122.391729
919,Gilman Ave&Jennings St E-NS/PS,37.721413,-122.39359499999999
920,Gilman Ave&3rd St E-NS/PS,37.722458,-122.39541499999999
921,Paul Ave&Gould St NW-FS/PS,37.723012,-122.39794599999999
922,Paul Ave&Crane St NE-NS/PS,37.723289,-122.39908
923,Paul Ave&Bayshore Blvd NE-NS/PS,37.723647,-122.40059099999999
924,Paul Ave&San Bruno Ave N-MB/SB,37.723879,-122.401576
925,Mansell St&Brussels St NW-MI/PS,37.721096,-122.403067
926,Mansell St&Goettingen St W-FS/PS,37.720766,-122.404338
927,Mansell St&Hamilton St N-NS/BZ,37.720098,-122.406916
928,Mansell St&Dartmouth St N-NS/PS,37.719581,-122.40888600000001
929,Mansell St&University St W-FS/PS,37.718957,-122.411257
930,Mansell St&John F Shelley Dr NW-FS/PS,37.718119,-122.414464
931,Mansell St&John F Shelley Dr NW-FS/SB,37.718897,-122.41880400000001
932,Persia Ave&Brazil Ave W-FS/PS,37.717791,-122.422779
933,Persia Ave&Prague St E-NS/SB,37.718961,-122.427062
934,Persia Ave&Moscow St E-NS/PS,37.719728,-122.428676
935,Persia Ave&Athens St E-NS/PS,37.720112,-122.42946699999999
936,Persia Ave&Naples St E-NS/PS,37.72088,-122.43106999999999
937,Persia Ave&Madrid St E-NS/SB,37.721638,-122.432673
938,Persia Ave&Paris St E-NS/SB,37.722406,-122.434276
939,Persia Ave&Mission St E-NS/BZ,37.723147,-122.435845
940,Ocean Ave&Cayuga Ave NE-NS/BZ,37.72367,-122.43867
941,Ocean Ave&Otsego Ave NE-NS/BZ,37.723433,-122.440816
942,Ocean Ave & I-280 on-ramp NE-NS/SB,37.723031,-122.446932
943,Ocean Ave&Howth St NW-FS/PS,37.723022,-122.44978400000001
944,Plymouth Ave&Ocean Ave SW-FS/BZ,37.723638,-122.45623300000001
945,Plymouth Ave&Holloway Ave NW-NS/PS,37.721934000000005,-122.456232
946,Plymouth Ave&Grafton Ave NW-NS/PS,37.720113,-122.456221
947,Grafton Ave&Granada Ave NE-NS/SB,37.720104,-122.45703400000001
948,Grafton Ave&Capitol Ave NE-NS/PS,37.720104,-122.45907199999999
949,Grafton Ave&Jules Ave NE-NS/SB,37.720095,-122.46111100000002
950,Garfield St&Bright St NE-NS/SB,37.719988,-122.46345900000001
951,Garfield St&Victoria St NE-NS/SB,37.719764,-122.46523400000001
952,Garfield St&Vernon St NE-NS/SB,37.719746,-122.467937
953,Garfield St&Byxbee St NE-NS/SB,37.719737,-122.46973500000001
954,Holloway Ave&Junipero Serra NW-FS,37.721592,-122.472954
955,Winston Dr&20th Ave NE-NS/BZ,37.727017,-122.475922
956,Sunset Blvd&Lake Merced Blvd NE-FS,37.730340000000005,-122.493518
957,Sunset Blvd&Ocean Ave SE-NS/SB,37.73183,-122.493622
958,Sunset Blvd&Yorba St SE-NS/PS,37.734854,-122.493784
959,Sunset Blvd&Wawona St SE-NS/SB,37.736540999999995,-122.49391100000001
960,Sunset Blvd&Vicente St SE-NS/SB,37.738378999999995,-122.49408400000002
961,Sunset Blvd&Ulloa St SE-NS/SB,37.740243,-122.494211
962,Sunset Blvd&Taraval St SE-NS/SB,37.742108,-122.49435
963,Sunset Blvd&Santiago St SE-NS/SB,37.743982,-122.494477
964,Sunset Blvd&Rivera St SE-NS/SB,37.745838,-122.49460400000001
965,Sunset Blvd&Quintara St NE-FS/SB,37.748067999999996,-122.494766
966,Sunset Blvd&Pacheco St SE-NS/SB,37.749567,-122.49486999999999
967,Sunset Blvd&Ortega St NE-FS/SB,37.751798,-122.49502
968,Sunset Blvd&Moraga St SE-NS/SB,37.755162,-122.495263
969,Sunset Blvd&Lawton St SE-NS/SB,37.757026,-122.49538999999999
970,Sunset Blvd&Kirkham St SE-NS/SB,37.758891,-122.49551799999999
971,Sunset Blvd&Judah St SE-NS/SB,37.760765,-122.49565600000001
972,Sunset Blvd&Irving St SE-NS/SB,37.762621,-122.49578400000001
973,36th Ave&Lincoln Way SE-NS/PS,37.764557,-122.495372
974,Lincoln Way & 34th Ave SE-FS/BZ,37.764709,-122.49341299999999
975,Lincoln Way&30th Ave SE-FS/BZ,37.764881,-122.48871399999999
976,Lincoln Way&27th Ave SE-FS/BZ,37.765015999999996,-122.485506
977,Lincoln Way&25th Ave SE-FS/BZ,37.765105,-122.48336299999998
978,Lincoln Way&23rd Ave SW-NS/BZ,37.765195,-122.481632
979,Cross Over Dr&Fulton St SE-NS/SB,37.77235,-122.484077
980,25th Ave&Balboa St SE-NS/SB,37.776187,-122.484365
981,25th Ave&Geary Blvd SE-NS/BZ,37.779925,-122.484619
982,25th Ave&Clement St SE-NS/BZ,37.781951,-122.48471200000002
983,25th Ave&California St SE-NS/BZ,37.783807,-122.48485
984,25th Ave&Lake St SE-NS/SB,37.785689,-122.48503400000001
985,25th Ave&El Camino Del Mar SE-NS/PS,37.787535999999996,-122.48513899999999
986,Lincoln Blvd&Bowley St SE-NS/SB,37.788393,-122.48245700000001
987,Lincoln Blvd&Pershing Dr SE-NS/SB,37.792088,-122.48096799999999
988,Townsend & 4th E-FS/BZ,37.777278,-122.394631
989,Stockton St&Sutter St NE-FS/BB,37.789471,-122.40694599999999
990,Chestnut St&Fillmore St NE-NS/BZ,37.800845,-122.436245
991,Divisadero St&Chestnut St NW-NS/BZ,37.800087,-122.44296399999999
992,3rd St&Brannan St. E-MB/BB,37.779284999999994,-122.393185
993,Stockton St&Clay St E-MB/BB,37.793735999999996,-122.407757
994,Stockton St&Pacific Ave E-MB/BB,37.796244,-122.40826000000001
995,Stockton St&Columbus Ave SE-NS/BZ,37.799215000000004,-122.408878
996,Columbus Ave&Mason St E-NS/BZ,37.802089,-122.41266
997,Columbus Ave&Chestnut St N-FS/BZ,37.803794,-122.415136
998,Columbus Ave&Francisco St N-FS/BZ,37.804517,-122.41616699999999
999,Presidio Transit Center E-MB/SB,37.802299,-122.45575900000001
1000,11th St&Market St E-NS/SB,37.7755,-122.41852
1001,Market St&4th St S-NS/SI,37.785705,-122.405847
1002,Steuart & Donchee Way NE/NS SB,37.793766,-122.393725
1003,Quintara St&Funston Ave SW-NS/PS,37.748834,-122.46963999999998
1004,Quintara St&12th Ave SW-NS/PS,37.748870000000004,-122.46856299999999
1005,Quintara St&Cragmont Ave SE-FS/PS,37.748977000000004,-122.467051
1006,10th Ave&Quintara St NE-FS/PS,37.749325,-122.46626100000002
1007,10th Ave&Pacheco St SE-NS/PS,37.750859999999996,-122.466376
1008,10th Ave&Ortega St SE-NS/PS,37.752724,-122.466502
1009,Ortega St&9th Ave SW-NS/PS,37.752778,-122.465631
1010,9th Ave&Noriega St SE-NS/BZ,37.754634,-122.465551
1011,9th Ave&Moraga St SE-NS/BZ,37.756508000000004,-122.46568899999998
1012,9th Ave&Lawton St SE-NS/BZ,37.758364,-122.465827
1013,9th Ave&Kirkham St SE-NS/BZ,37.760237,-122.46595400000001
1014,Judah St&7th Ave SW-NS/BZ,37.762201,-122.46414399999999
1015,Judah St&5th Ave SW-NS/PS,37.762299,-122.462001
1016,Parnassus Ave&4th Ave SW-NS/BZ,37.762522,-122.46094699999999
1017,513 Parnassus UCSF Parnassus SW-NS/BZ,37.76279,-122.459961
1018,Parnassus Ave&Hillway Ave SW-NS/BZ,37.763718,-122.456741
1019,Parnassus Ave&Willard St SW-NS/SB,37.764236,-122.4543
1020,Parnassus Ave&Stanyan St SW-NS/BZ,37.764432,-122.45265
1021,Parnassus Ave&Shrader St SW-NS/PS,37.764602000000004,-122.451298
1022,Parnassus Ave&Cole St SW-NS/BZ,37.764789,-122.449854
1023,Clayton St&Parnassus Ave NE-FS/BZ,37.765405,-122.447608
1024,Clayton St&Carl St NE-FS/PS,37.766288,-122.447779
1025,Clayton St&Frederick St SE-NS/PS,37.766940000000005,-122.44791699999999
1026,Frederick St&Ashbury St SW-NS/PS,37.767145,-122.44646200000001
1027,Frederick St&Masonic Ave SW-NS/PS,37.76735,-122.444823
1028,Haight St&Buena Vista East Ave S,37.770749,-122.44054799999999
1029,Haight St&Divisadero St SE-FS/BZ,37.771231,-122.43674299999999
1030,Haight St&Pierce St SW-NS/BZ,37.771605,-122.433854
1031,Haight St&Buchanan St SW-NS/BZ,37.772434000000004,-122.42732099999999
1032,Haight St&Gough St SW-NS/BZ,37.773084000000004,-122.422301
1033,Market St&9th St S-NS/SI,37.777409999999996,-122.41633999999999
1034,Market St&8th St S-NS/SI,37.778605999999996,-122.414826
1035,Market St&7th St S-NS/SI,37.780363,-122.412613
1036,Market St&6th St S-NS/SI,37.782102,-122.4104
1037,Market St&5th St S-NS/SI,37.783885999999995,-122.40814099999999
1038,Market St&3rd St S-NS/SI,37.787525,-122.40351899999999
1039,Market St&New Montgomery St NS/SI  ,37.788613,-122.40216299999999
1040,Market St&1st St S-NS/SI,37.79094,-122.39919499999999
1041,Market St&Beale St E-FS/BZ,37.792572,-122.397016
1042,Spear &Market St S-FS/BB,37.793597999999996,-122.39547900000001
1043,Transit Center Bay E,37.789840999999996,-122.395321
1044,Market St&Stockton St N-NS/SI,37.785777,-122.405859
1045,Haight St&Masonic Ave NW-FS/BZ,37.770232,-122.445476
1046,Lincoln Way&19th Ave NW-FS/BZ,37.765526,-122.47761000000001
1047,Noriega St&Sunset Blvd NE-NS/BZ,37.753493,-122.495056
1048,Ortega St&48th Ave SW-NS/BZ,37.750981,-122.507497
1049,Fremont St&Market St E-NS/SI,37.791645,-122.398151
1050,Haight St&Clayton St NE-NS/BZ,37.769892999999996,-122.448467
1051,California St&Arguello Blvd NW-FS/BZ,37.785703000000005,-122.45928799999999
1052,California St&4TH Ave NE-NS/BZ,37.785353,-122.46229199999999
1053,Cornwall St&6TH Ave SE-FS/SB,37.784712,-122.464424
1054,California St&8TH Ave NW-FS/BZ,37.784791999999996,-122.466819
1055,California St&10TH Ave NW-FS/PS,37.784665000000004,-122.469159
1056,California St&12TH Ave NE-NS/BZ,37.784586,-122.470848
1057,California St&Park Presidio Blvd NW,37.784515,-122.47325
1058,California St&16TH Ave NE-NS/BZ,37.784386,-122.475229
1059,California St&19TH Ave NE-NS/BZ,37.784240999999994,-122.47844599999999
1060,California St&22ND Ave NE-NS/BZ,37.784096999999996,-122.48165900000001
1061,California St&25TH Ave NE-NS/PS,37.78395,-122.48482
1062,California St&28TH Ave NE-NS/PS,37.783798,-122.488074
1063,California St&30TH Ave NW-FS/BZ,37.783671000000005,-122.49051299999999
1064,32nd Ave&California St SW-FS/BZ,37.783429,-122.492553
1065,32nd Ave&Clement St NW-NS/PS,37.781802,-122.492425
1066,32nd Ave&Geary Blvd NW-NS/PS,37.779939,-122.492296
1067,California St&6TH Ave SW-NS/BZ,37.784902,-122.46470900000001
1068,California St&Presidio Ave SW-NS/BZ,37.787212,-122.446931
1069,Sacramento St&Fillmore St SE-FS/BZ,37.789815999999995,-122.43398799999999
1070,Clay St&Polk St SE-FS/BZ,37.792357,-122.42101000000001
1071,Clay St&Powell St SW-NS/BZ,37.793826,-122.40959099999999
1072,Clay St&Sansome St SE-FS/BZ,37.79484,-122.40154299999999
1073,33rd Ave&Clement St SE-NS/BZ,37.781537,-122.49335400000001
1074,32nd Ave&Clement St NE-FS/BZ,37.781995,-122.49233500000001
1075,32nd Ave&California St SE-NS/PS,37.783419,-122.492442
1076,California St&30TH Ave SE-FS/PS,37.783578000000006,-122.49008700000002
1077,California St&28TH Ave SW-NS/PS,37.783658,-122.488456
1078,California St&25TH Ave SW-NS/BZ,37.783808,-122.48528600000002
1079,California St&22ND Ave SW-NS/PS,37.783941,-122.481893
1080,California St&19TH Ave SW-NS/BZ,37.784109,-122.47871
1081,California St&16TH Ave SW-NS/BZ,37.784253,-122.475501
1082,California St&Park Presidio Blvd SW,37.784365,-122.47276399999998
1083,California St&12TH Ave SW-NS/BZ,37.784454,-122.471103
1084,California St&10TH Ave SW-NS/BZ,37.784551,-122.46896299999999
1085,California St&8TH Ave SW-NS/BZ,37.78463,-122.466825
1086,California St&4TH Ave SW-NS/BZ,37.785178,-122.46257
1087,California St&Arguello Blvd SE-FS/BZ,37.785659,-122.45903600000001
1088,California St&Cherry St SE-FS/BZ,37.785973999999996,-122.456329
1089,California St&Spruce St SW-NS/BZ,37.786382,-122.45326999999999
1090,California St&Laurel St SW-NS/PS,37.786801000000004,-122.44998000000001
1091,California St&Baker St SE-FS/BZ,37.787620000000004,-122.44338400000001
1092,California St&Divisadero St SW-NS/BZ,37.787954,-122.440721
1093,California St&Pierce St SE-FS/BZ,37.788455,-122.43680800000001
1094,Steiner St&Sacramento St SE-NS/SB,37.789328999999995,-122.435556
1095,Sacramento St&Webster St SW-NS/BZ,37.789986999999996,-122.4325
1096,Sacramento St&Buchanan St SW-NS/BZ,37.790194,-122.43085500000001
1097,Sacramento St&Laguna St SW-NS/PS,37.79036,-122.429185
1098,Sacramento St&Octavia St SE-FS/BZ,37.79068,-122.42713799999999
1099,Gough St&Sacramento St NE-FS/BZ,37.791041,-122.425771
1100,Haight St&Stanyan St N-MB/BZ,37.769331,-122.452845
1101,Stanyan St&Waller St NW-NS/BZ,37.768330999999996,-122.453464
1102,Frederick St&Stanyan St NW-FS/BZ,37.766413,-122.45325700000001
1103,Frederick St&Willard St NW-FS/BZ,37.766208,-122.454908
1104,Frederick St&Arguello Blvd NE-NS/PS,37.766047,-122.45763500000001
1105,Lincoln Way&5th Ave NW-FS/BZ,37.76618,-122.46246000000001
1106,Lincoln Way&7th Ave NW-FS/BZ,37.766090999999996,-122.464603
1107,Lincoln Way&9th Ave NW-FS/BZ,37.766001,-122.466746
1108,Lincoln Way&11th Ave NW-FS/BZ,37.765903,-122.46888899999999
1109,Lincoln Way&Funston Ave NW-FS/BZ,37.765813,-122.47103200000001
1110,Lincoln Way&15th Ave NW-FS/BZ,37.765715,-122.473221
1111,Lincoln Way&17th Ave NW-FS/BZ,37.765615999999994,-122.475421
1112,Lincoln Way&21st Ave NW-FS/BZ,37.765428,-122.47969599999999
1113,23rd Ave&Lincoln Way SW-FS/SB,37.765026,-122.481609
1114,23rd Ave&Irving St SW-FS/BZ,37.763134,-122.481482
1115,23rd Ave&Judah St NW-NS/PS,37.761608,-122.481378
1116,23rd Ave&Kirkham St NW-NS/AB,37.759735,-122.48123999999999
1117,23rd Ave&Lawton St NW-NS/PS,37.757870000000004,-122.481113
1118,23rd Ave&Moraga St NW-NS/PS,37.756014,-122.48098600000002
1119,23rd Ave&Noriega St NW-NS/PS,37.75414,-122.48086
1120,Noriega St&25th Ave NE-NS/BZ,37.754042,-122.482773
1121,Noriega St&28th Ave NE-NS/BZ,37.753898,-122.485993
1122,Noriega St&31st Ave NE-NS/BZ,37.753754,-122.489201
1123,Noriega St&34th Ave NE-NS/BZ,37.753619,-122.49243200000001
1124,Noriega St&38th Ave NE-NS/SB,37.75343,-122.49671699999999
1125,Noriega St&40th Ave NE-NS/BZ,37.753331,-122.498848
1126,Noriega St&42nd Ave NE-NS/BZ,37.753240999999996,-122.501002
1127,Noriega St&44th Ave NW-FS/BZ,37.75316,-122.50308799999999
1128,Noriega St&46th Ave NW-FS/BZ,37.753034,-122.50571200000002
1129,Noriega St&48th Ave NW-FS/PS,37.752934,-122.50785400000001
1130,Noriega St&Sunset Blvd SW-NS/BZ,37.753395000000005,-122.495274
1131,Lincoln Way&19th Ave SE-FS/BZ,37.765437,-122.477209
1132,Market between 4th & 3rd St SE-MB/BZ,37.786597,-122.40458600000001
1133,Noriega St&46th Ave SW-NS/PS,37.752891,-122.505574
1134,Noriega St&43rd Ave SW-NS/BZ,37.753026,-122.50230900000001
1135,Noriega St&41st Ave SW-NS/BZ,37.753125,-122.500166
1136,Noriega St&39th Ave SW-NS/BZ,37.753215000000004,-122.49801200000002
1137,Noriega St&34th Ave SW-NS/BZ,37.753458,-122.49265
1138,Noriega St&31st Ave SW-NS/BZ,37.753593,-122.489453
1139,Noriega St&29th Ave SW-NS/BZ,37.753692,-122.48731000000001
1140,Noriega St&27th Ave SW-NS/BZ,37.753782,-122.48516799999999
1141,Noriega St&25th Ave SW-NS/BZ,37.753881,-122.48301399999998
1142,22nd Ave&Noriega St NE-FS/BZ,37.754337,-122.479611
1143,22nd Ave&Moraga St SE-NS/SB,37.755897999999995,-122.47971399999999
1144,22nd Ave&Lawton St SE-NS/SB,37.757754,-122.479853
1145,22nd Ave&Kirkham St SE-NS/PS,37.759592,-122.47998
1146,22nd Ave&Judah St SE-NS/PS,37.761457,-122.480106
1147,22nd Ave&Irving St NE-FS/BZ,37.763678999999996,-122.480268
1148,22nd Ave&Lincoln Way SE-NS/PS,37.765186,-122.480372
1149,Lincoln Way&21st Ave SW-NS/BZ,37.765285,-122.47948899999999
1150,Lincoln Way&17th Ave SW-NS/BZ,37.76546,-122.47523999999999
1151,Lincoln Way&15th Ave SW-NS/BZ,37.76556,-122.47305
1152,Lincoln Way&Funston Ave SW-NS/BZ,37.76565,-122.47086000000002
1153,Lincoln Way&11th Ave SW-NS/BZ,37.76575,-122.46871000000002
1154,Lincoln Way&9th Ave SE-FS/BZ,37.765859000000006,-122.46623000000001
1155,Lincoln Way&7th Ave SE-FS/BZ,37.765957,-122.46400700000001
1156,Lincoln Way&5th Ave SE-FS/BZ,37.766047,-122.461887
1157,Lincoln Way&3rd Ave SW-NS/BZ,37.76612,-122.46014
1158,Lincoln Way&Arguello Blvd SW-NS/BZ,37.765984,-122.45795600000001
1159,Frederick St&Willard St SW-NS/BZ,37.766092,-122.454701
1160,Stanyan St&Frederick St NE-FS/BZ,37.766449,-122.45291399999999
1161,Haight St&Stanyan St SE-FS/BZ,37.76917,-122.453075
1162,Haight St&Clayton St SW-NS/BZ,37.769714,-122.44866200000001
1163,Clay St&Drumm St SW-NS/BZ,37.795435999999995,-122.396819
1164,Sacramento St&Sansome St NW-FS/BZ,37.79403,-122.401551
1165,Sacramento St&Powell St NE-NS/BZ,37.793043,-122.409116
1166,Sacramento St&Polk St NW-FS/BZ,37.791515999999994,-122.421146
1167,Sacramento St&Fillmore St NW-FS/BZ,37.789861,-122.434114
1168,Fillmore St&Sacramento St SW-FS,37.789577,-122.43404
1169,California St&Steiner St N-MB/SB,37.788792,-122.435076
1170,California St&Presidio Ave NW-FS/BZ,37.787265000000005,-122.44696499999999
1171,California St&6TH Ave NW-FS/BB,37.785069,-122.46464099999999
1172,Cornwall St&5TH Ave SW-NS/SB,37.784882,-122.46362099999999
1173,Geary Blvd&33RD Ave NE-NS/BZ,37.779734999999995,-122.49311200000001
1174,Sacramento St&Davis St NE-NS/BZ,37.7945,-122.39761000000001
1175,Sacramento St&Battery St NW-FS/BZ,37.79418,-122.400282
1176,Sacramento St&Montgomery St NW-FS,37.793842,-122.40306799999999
1177,Sacramento St&Kearny St NW-FS/BZ,37.793575,-122.40484599999999
1178,Sacramento St&Grant Ave NW-FS/BZ,37.793411,-122.406306
1179,Sacramento St&Stockton St NE-NS/BZ,37.793236,-122.407591
1180,Sacramento St&Sproule Ln NE-NS/PS,37.792673,-122.411864
1181,Sacramento St&Jones St NE-NS/BZ,37.792396000000004,-122.41416100000001
1182,Sacramento St&Leavenworth St NE-NS,37.792183,-122.415755
1183,Sacramento St&Hyde St NE-NS/BZ,37.79197,-122.417445
1184,Sacramento St&Larkin St NW-FS/BZ,37.791721,-122.419531
1185,Sacramento St&Van Ness Ave NE-NS,37.791378,-122.42228600000001
1186,Sacramento St&Franklin St NE-NS/BZ ,37.79115,-122.42403700000001
1187,Sacramento St&Gough St NW-FS/BZ,37.790887,-122.42613200000001
1188,Sacramento St&Octavia St N-MI/BZ,37.790709,-122.427502
1189,Sacramento St&Laguna St NE-NS/BZ,37.790526,-122.42896
1190,Sacramento St&Buchanan St NE-NS/BZ,37.790316,-122.430617
1191,Sacramento St&Webster St NE-NS/BZ,37.790107,-122.432226
1192,Steiner St&California St NW-NS/BZ,37.788844,-122.43556799999999
1193,California St&Pierce St NW-FS/BZ,37.788517999999996,-122.43748400000001
1194,California St&Divisadero St NW-FS/BZ,37.788087,-122.44086999999999
1195,California St&Baker St NE-NS/BZ,37.787738,-122.443634
1196,California St&Laurel St NE-NS/BZ,37.786923,-122.44995700000001
1197,California St&Spruce St NE-NS/BZ,37.786462,-122.45352199999999
1198,California St&Cherry St NW-FS/BZ,37.786042,-122.45683500000001
1199,Market St&Van Ness Ave N-NS/SI,37.775197999999996,-122.419252
1200,Haight St&Fillmore St NW-FS/BZ,37.77214,-122.43076
1201,Masonic Ave&Haight St SW-FS/BZ,37.770152,-122.445384
1202,9th Ave&Judah St SW-FS/BZ,37.76204,-122.466241
1203,14th Ave&Quintara St W-MI/PS,37.748870000000004,-122.47073999999999
1204,Steuart St&Market St E-NS/BZ,37.794409,-122.39453799999998
1205,Market St&Drumm St N-NS/BZ,37.793473,-122.396178
1206,Market St&Battery St N-NS/SI,37.791109999999996,-122.399069
1207,Market St&2nd St N-NS/SI,37.789353000000006,-122.401306
1208,Market St&Kearny St N-NS/SI,37.787729999999996,-122.40337
1209,Market St&5th St North N-NS/SI,37.784082,-122.407992
1210,Market St&Taylor St N-NS/SI,37.782315999999994,-122.410228
1211,Market St&7th St North N-NS/SI,37.780568,-122.41244099999999
1212,Market St&Hyde St N-NS/SI,37.779105,-122.414379
1213,Market St&Larkin St N-NS/SI,37.777598,-122.41623600000001
1214,Haight St&Gough St NW-FS/BZ,37.773183,-122.42255300000001
1215,Haight St&Laguna St NW-FS/BZ,37.772764,-122.425843
1216,Haight St&Buchanan St NE-NS/BZ,37.772612,-122.427058
